1993-02-11, 13:18, 34011.55, 1993.114,  2,  0,  361.77,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.187,  1,  0, -0.311,  0,  9,    NaN
1993-02-18, 14:55, 34018.62, 1993.133,  2,  0,  362.87,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.235,  1,  0, -0.193,  0,  9,    NaN
1993-02-25, 12:00, 34025.50, 1993.152,  2,  0,  361.81,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.183,  1,  0, -0.168,  0,  9,    NaN
1993-03-05, 15:48, 34033.66, 1993.174,  2,  0,  361.72,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.178,  1,  0, -0.095,  0,  9,    NaN
1993-03-11, 12:09, 34039.51, 1993.190,  2,  0,  362.62,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.225,  1,  0, -0.180,  0,  9,    NaN
1993-03-19, 16:19, 34047.68, 1993.213,  3,  0,  362.51,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.207,  1,  0, -0.139,  0,  9,    NaN
1993-03-26, 13:14, 34054.55, 1993.232,  2,  0,  364.02,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.269,  1,  0, -0.162,  0,  9,    NaN
1993-04-01, 12:57, 34060.54, 1993.248,  2,  0,  362.90,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.230,  1,  0,  0.002,  0,  9,    NaN
1993-04-08, 12:02, 34067.50, 1993.267,  2,  0,  363.23,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.257,  1,  0, -0.087,  0,  9,    NaN
1993-04-15, 16:26, 34074.68, 1993.287,  2,  0,  364.32,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.329,  1,  0, -0.191,  0,  9,    NaN
1993-04-22, 16:48, 34081.70, 1993.306,  2,  0,  363.57,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.282,  1,  0, -0.042,  0,  9,    NaN
1993-04-29, 14:55, 34088.62, 1993.325,  2,  0,  363.32,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.239,  1,  0,  0.000,  0,  9,    NaN
1993-05-06, 12:01, 34095.50, 1993.344,  2,  4,  383.49,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
1993-05-13, 14:29, 34102.60, 1993.363,  2,  4,  371.52,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.304,  1,  0, -0.075,  0,  9,    NaN
1993-05-20, 14:06, 34109.59, 1993.382,  2,  4,  364.67,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.355,  1,  0, -0.175,  0,  9,    NaN
1993-05-27, 11:34, 34116.48, 1993.401,  2,  4,  366.46,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.242,  1,  0, -0.012,  0,  9,    NaN
1993-06-03, 13:13, 34123.55, 1993.421,  2,  4,  388.25,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
1993-06-10, 17:19, 34130.72, 1993.440,  1,  4,  362.86,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
1993-06-17, 14:22, 34137.60, 1993.459,  2,  0,  361.96,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.152,  1,  0, -0.137,  0,  9,    NaN
1993-06-24, 11:32, 34144.48, 1993.478,  2,  0,  358.10,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.952,  1,  0,  0.101,  0,  9,    NaN
1993-07-01, 11:29, 34151.48, 1993.497,  2,  0,  358.06,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.917,  1,  0, -0.421,  0,  9,    NaN
1993-07-07, 00:00, 34157.00, 1993.512,  0,  9,     NaN,  0,  9,     NaN,  0,  9,     NaN,  1,  0, -7.875,  1,  0, -0.402,  0,  9,    NaN
1993-07-08, 16:24, 34158.68, 1993.517,  2,  0,  356.99,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
1993-07-15, 16:09, 34165.67, 1993.536,  2,  0,  355.13,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.783,  1,  0, -0.478,  0,  9,    NaN
1993-07-22, 16:22, 34172.68, 1993.555,  2,  0,  350.92,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.592,  1,  0, -0.546,  0,  9,    NaN
1993-07-29, 14:35, 34179.61, 1993.574,  2,  0,  349.56,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.466,  1,  5, -1.290,  0,  9,    NaN
1993-08-06, 07:17, 34187.30, 1993.595,  2,  0,  350.04,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.570,  1,  0, -0.942,  0,  9,    NaN
1993-08-20, 08:11, 34201.34, 1993.634,  2,  0,  347.46,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.412,  1,  0, -0.627,  0,  9,    NaN
1993-08-26, 10:33, 34207.44, 1993.651,  2,  0,  346.84,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.379,  1,  0, -1.125,  0,  9,    NaN
1993-09-02, 11:18, 34214.47, 1993.670,  2,  0,  347.57,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.421,  1,  0, -0.803,  0,  9,    NaN
1993-09-09, 10:41, 34221.45, 1993.689,  1,  4,  349.25,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
1993-09-17, 10:32, 34229.44, 1993.711,  2,  0,  348.97,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.453,  1,  0, -1.523,  0,  9,    NaN
1993-09-23, 11:47, 34235.49, 1993.727,  2,  0,  349.69,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.515,  1,  0, -1.404,  0,  9,    NaN
1993-09-30, 10:14, 34242.43, 1993.746,  2,  0,  349.88,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.551,  1,  0, -1.498,  0,  9,    NaN
1993-10-07, 10:43, 34249.45, 1993.766,  2,  0,  351.15,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.582,  1,  0, -0.978,  0,  9,    NaN
1993-10-15, 11:17, 34257.47, 1993.788,  2,  0,  354.02,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.725,  1,  0, -1.198,  0,  9,    NaN
1993-10-21, 09:52, 34263.41, 1993.804,  2,  0,  353.83,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.704,  1,  0, -0.831,  0,  9,    NaN
1993-10-28, 11:06, 34270.46, 1993.823,  2,  0,  356.06,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.844,  1,  0, -1.206,  0,  9,    NaN
1993-11-04, 11:48, 34277.49, 1993.842,  2,  0,  355.80,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.806,  1,  0, -1.269,  0,  9,    NaN
1993-11-11, 11:15, 34284.47, 1993.862,  2,  0,  356.72,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.860,  1,  0, -1.107,  0,  9,    NaN
1993-11-18, 11:20, 34291.47, 1993.881,  2,  0,  356.86,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.877,  1,  0, -0.940,  0,  9,    NaN
1993-11-25, 11:44, 34298.49, 1993.900,  2,  4,  357.80,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
1993-12-02, 11:13, 34305.47, 1993.919,  2,  0,  360.98,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
1993-12-09, 11:18, 34312.47, 1993.938,  2,  0,  359.00,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.999,  1,  0, -0.701,  0,  9,    NaN
1993-12-16, 11:26, 34319.48, 1993.957,  2,  0,  360.17,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.075,  1,  0, -0.716,  0,  9,    NaN
1993-12-23, 11:30, 34326.48, 1993.977,  1,  4,  360.44,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
1993-12-30, 12:20, 34333.51, 1993.996,  2,  0,  360.56,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.073,  1,  0, -0.687,  0,  9,    NaN
1994-01-06, 12:16, 34340.51, 1994.015,  2,  0,  362.08,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.150,  1,  0, -0.580,  0,  9,    NaN
1994-01-14, 12:32, 34348.52, 1994.037,  2,  0,  364.23,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.240,  1,  0, -0.994,  0,  9,    NaN
1994-01-19, 17:58, 34353.75, 1994.051,  2,  0,  363.28,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.210,  1,  0, -0.879,  0,  9,    NaN
1994-01-27, 12:39, 34361.53, 1994.073,  2,  0,  362.59,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.160,  1,  0, -0.375,  0,  9,    NaN
1994-02-02, 15:59, 34367.67, 1994.089,  2,  0,  363.64,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.231,  1,  0, -0.546,  0,  9,    NaN
1994-02-10, 12:28, 34375.52, 1994.111,  2,  0,  364.86,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.320,  1,  0, -0.642,  0,  9,    NaN
1994-02-17, 15:04, 34382.63, 1994.130,  2,  0,  362.56,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.180,  1,  0, -0.272,  0,  9,    NaN
1994-02-23, 16:20, 34388.68, 1994.147,  2,  0,  365.19,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.313,  1,  0, -0.628,  0,  9,    NaN
1994-03-04, 11:57, 34397.50, 1994.171,  2,  0,  365.58,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.342,  1,  0, -0.462,  0,  9,    NaN
1994-03-10, 11:14, 34403.47, 1994.188,  2,  0,  364.21,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.229,  1,  0, -0.239,  0,  9,    NaN
1994-03-17, 12:40, 34410.53, 1994.207,  2,  0,  364.31,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.235,  1,  0, -0.211,  0,  9,    NaN
1994-03-24, 00:00, 34417.00, 1994.225,  2,  0,  364.97,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.297,  1,  0, -0.285,  0,  9,    NaN
1994-03-31, 10:36, 34424.44, 1994.245,  2,  0,  365.14,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.300,  1,  0, -0.095,  0,  9,    NaN
1994-04-07, 14:44, 34431.61, 1994.265,  2,  0,  365.00,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.276,  1,  0, -0.157,  0,  9,    NaN
1994-04-14, 11:04, 34438.46, 1994.283,  2,  0,  364.54,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.244,  1,  0, -0.081,  0,  9,    NaN
1994-04-21, 10:49, 34445.45, 1994.303,  2,  0,  363.89,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.195,  1,  0, -0.017,  0,  9,    NaN
1994-04-28, 10:54, 34452.45, 1994.322,  2,  0,  364.43,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.254,  1,  0,  0.032,  0,  9,    NaN
1994-05-05, 10:45, 34459.45, 1994.341,  2,  0,  364.27,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.257,  1,  0, -0.184,  0,  9,    NaN
1994-05-12, 10:23, 34466.43, 1994.360,  2,  0,  364.24,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.261,  1,  0, -0.330,  0,  9,    NaN
1994-05-19, 09:55, 34473.41, 1994.379,  2,  0,  364.29,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.238,  1,  0,  0.027,  0,  9,    NaN
1994-05-26, 10:42, 34480.45, 1994.398,  2,  0,  364.03,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.216,  1,  0, -0.297,  0,  9,    NaN
1994-06-02, 09:48, 34487.41, 1994.418,  2,  0,  363.75,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.215,  1,  0, -0.243,  0,  9,    NaN
1994-06-09, 09:52, 34494.41, 1994.437,  2,  0,  363.50,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.161,  1,  0, -0.377,  0,  9,    NaN
1994-06-17, 10:28, 34502.44, 1994.459,  2,  0,  362.36,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.109,  1,  0, -0.333,  0,  9,    NaN
1994-06-23, 13:16, 34508.55, 1994.475,  2,  0,  361.11,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.038,  1,  0, -0.374,  0,  9,    NaN
1994-06-30, 10:30, 34515.44, 1994.494,  2,  0,  357.54,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.917,  1,  0, -0.684,  0,  9,    NaN
1994-07-14, 10:21, 34529.43, 1994.533,  2,  0,  357.15,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.874,  1,  0, -0.315,  0,  9,    NaN
1994-07-21, 10:20, 34536.43, 1994.552,  2,  0,  355.12,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.698,  1,  0, -0.715,  0,  9,    NaN
1994-07-28, 10:23, 34543.43, 1994.571,  2,  0,  353.49,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.655,  1,  0, -0.876,  0,  9,    NaN
1994-08-04, 11:05, 34550.46, 1994.590,  2,  0,  352.54,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.609,  1,  0, -0.924,  0,  9,    NaN
1994-08-11, 10:21, 34557.43, 1994.609,  2,  0,  351.23,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.533,  1,  0, -0.969,  0,  9,    NaN
1994-08-19, 09:41, 34565.40, 1994.631,  2,  4,  349.96,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
1994-08-25, 09:37, 34571.40, 1994.648,  2,  0,  350.19,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.453,  1,  0, -1.125,  0,  9,    NaN
1994-09-01, 10:02, 34578.42, 1994.667,  2,  0,  350.48,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.483,  1,  0, -1.370,  0,  9,    NaN
1994-09-08, 09:04, 34585.38, 1994.686,  2,  0,  350.15,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.493,  1,  0, -1.316,  0,  9,    NaN
1994-09-15, 10:58, 34592.46, 1994.705,  2,  0,  349.61,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.490,  1,  0, -1.194,  0,  9,    NaN
1994-09-22, 10:29, 34599.44, 1994.724,  2,  0,  351.36,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.519,  1,  0, -1.213,  0,  9,    NaN
1994-09-29, 12:00, 34606.50, 1994.744,  2,  0,  351.82,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.573,  1,  0, -1.301,  0,  9,    NaN
1994-10-06, 11:11, 34613.47, 1994.763,  2,  0,  353.87,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.687,  1,  0, -1.704,  0,  9,    NaN
1994-10-13, 10:57, 34620.46, 1994.782,  2,  0,  356.34,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.797,  1,  0, -1.656,  0,  9,    NaN
1994-10-20, 13:49, 34627.58, 1994.802,  2,  0,  356.83,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.825,  1,  0, -1.192,  0,  9,    NaN
1994-10-27, 12:03, 34634.50, 1994.821,  2,  0,  357.98,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.916,  1,  0, -1.341,  0,  9,    NaN
1994-11-03, 18:48, 34641.78, 1994.841,  2,  4,  392.15,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
1994-11-10, 17:44, 34648.74, 1994.860,  2,  4,  359.30,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
1994-11-17, 18:15, 34655.76, 1994.879,  2,  0,  359.60,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.973,  1,  0, -1.282,  0,  9,    NaN
1994-11-24, 17:58, 34662.75, 1994.898,  2,  0,  361.68,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.067,  1,  0, -1.265,  0,  9,    NaN
1994-12-01, 19:13, 34669.80, 1994.917,  2,  0,  361.93,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.053,  1,  0, -0.870,  0,  9,    NaN
1994-12-08, 17:50, 34676.74, 1994.936,  2,  0,  363.47,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.159,  1,  0, -1.161,  0,  9,    NaN
1994-12-15, 17:21, 34683.72, 1994.955,  2,  0,  363.19,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.126,  1,  0, -1.190,  0,  9,    NaN
1994-12-23, 18:36, 34691.77, 1994.977,  2,  0,  363.88,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.170,  1,  0, -0.836,  0,  9,    NaN
1994-12-29, 16:16, 34697.68, 1994.994,  2,  0,  363.54,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.131,  1,  0, -0.753,  0,  9,    NaN
1995-01-06, 16:29, 34705.69, 1995.016,  2,  0,  363.22,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.104,  1,  0, -0.536,  0,  9,    NaN
1995-01-12, 16:12, 34711.67, 1995.032,  2,  0,  362.88,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.095,  1,  0, -0.420,  0,  9,    NaN
1995-01-19, 16:19, 34718.68, 1995.051,  2,  0,  363.18,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.089,  1,  0, -0.364,  0,  9,    NaN
1995-01-28, 16:54, 34727.70, 1995.076,  2,  0,  364.72,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.192,  1,  0, -0.709,  0,  9,    NaN
1995-02-02, 19:41, 34732.82, 1995.090,  2,  0,  364.73,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.187,  1,  0, -0.573,  0,  9,    NaN
1995-02-09, 19:05, 34739.79, 1995.109,  2,  4,  371.52,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
1995-02-16, 17:30, 34746.73, 1995.128,  2,  0,  364.73,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.214,  1,  0, -0.400,  0,  9,    NaN
1995-02-23, 16:16, 34753.68, 1995.147,  2,  0,  365.12,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.182,  1,  0, -0.353,  0,  9,    NaN
1995-03-02, 15:27, 34760.64, 1995.166,  2,  0,  367.97,  0,  3,     NaN,  0,  3,     NaN,  1,  5, -8.428,  1,  0, -0.650,  0,  9,    NaN
1995-03-09, 13:24, 34767.56, 1995.185,  2,  0,  365.44,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.243,  1,  0, -0.300,  0,  9,    NaN
1995-03-16, 14:23, 34774.60, 1995.204,  2,  0,  365.79,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.280,  1,  0, -0.321,  0,  9,    NaN
1995-03-23, 11:37, 34781.48, 1995.223,  2,  0,  366.12,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.288,  1,  0, -0.333,  0,  9,    NaN
1995-03-31, 14:14, 34789.59, 1995.245,  2,  0,  368.15,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.413,  1,  0, -0.375,  0,  9,    NaN
1995-04-06, 09:58, 34795.42, 1995.261,  2,  0,  366.65,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.350,  1,  0, -0.353,  0,  9,    NaN
1995-04-14, 11:06, 34803.46, 1995.283,  2,  0,  366.99,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.353,  1,  0, -0.359,  0,  9,    NaN
1995-04-20, 11:50, 34809.49, 1995.300,  2,  4,  381.64,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
1995-04-27, 10:17, 34816.43, 1995.319,  2,  0,  365.38,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.243,  1,  0, -0.116,  0,  9,    NaN
1995-05-04, 11:38, 34823.48, 1995.338,  2,  0,  365.51,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.253,  1,  0, -0.364,  0,  9,    NaN
1995-05-11, 11:26, 34830.48, 1995.357,  2,  0,  365.68,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.279,  1,  0, -0.255,  0,  9,    NaN
1995-05-18, 11:06, 34837.46, 1995.377,  2,  0,  365.76,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.252,  1,  0, -0.229,  0,  9,    NaN
1995-05-25, 10:55, 34844.45, 1995.396,  2,  0,  365.76,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.309,  1,  0, -0.295,  0,  9,    NaN
1995-06-01, 11:11, 34851.47, 1995.415,  2,  4,  365.03,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.156,  1,  0, -0.329,  0,  9,    NaN
1995-06-08, 11:10, 34858.46, 1995.434,  2,  0,  364.86,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.209,  1,  0, -0.221,  0,  9,    NaN
1995-06-16, 10:45, 34866.45, 1995.456,  2,  0,  364.64,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.225,  1,  0, -0.167,  0,  9,    NaN
1995-06-23, 10:15, 34873.43, 1995.475,  2,  0,  362.54,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.141,  1,  0, -0.107,  0,  9,    NaN
1995-06-29, 10:56, 34879.46, 1995.492,  2,  0,  362.11,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.104,  1,  0, -0.760,  0,  9,    NaN
1995-07-06, 10:46, 34886.45, 1995.511,  2,  0,  361.15,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.064,  1,  0, -0.424,  0,  9,    NaN
1995-07-13, 11:03, 34893.46, 1995.530,  2,  0,  359.91,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.992,  1,  0, -0.776,  0,  9,    NaN
1995-07-20, 10:08, 34900.42, 1995.549,  2,  0,  357.54,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.850,  1,  0, -0.760,  0,  9,    NaN
1995-07-28, 14:20, 34908.60, 1995.571,  2,  0,  354.10,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.586,  1,  0, -0.709,  0,  9,    NaN
1995-08-03, 10:34, 34914.44, 1995.588,  2,  0,  352.52,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.519,  1,  0, -0.695,  0,  9,    NaN
1995-08-11, 10:59, 34922.46, 1995.609,  2,  0,  352.62,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.550,  1,  0, -0.772,  0,  9,    NaN
1995-08-18, 11:17, 34929.47, 1995.629,  2,  0,  352.18,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.494,  1,  0, -1.029,  0,  9,    NaN
1995-08-25, 12:14, 34936.51, 1995.648,  2,  0,  352.20,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.519,  1,  0, -0.825,  0,  9,    NaN
1995-09-01, 12:14, 34943.51, 1995.667,  2,  0,  352.69,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.517,  1,  0, -1.446,  0,  9,    NaN
1995-09-08, 11:10, 34950.46, 1995.686,  2,  0,  352.20,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.550,  1,  0, -1.296,  0,  9,    NaN
1995-09-17, 11:30, 34959.48, 1995.711,  2,  0,  353.58,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.599,  1,  5, -2.031,  0,  9,    NaN
1995-09-22, 12:09, 34964.51, 1995.725,  2,  0,  355.20,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.683,  1,  0, -1.920,  0,  9,    NaN
1995-09-29, 11:35, 34971.48, 1995.744,  2,  0,  354.97,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.648,  1,  0, -1.193,  0,  9,    NaN
1995-10-05, 11:23, 34977.47, 1995.760,  2,  0,  355.26,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.682,  1,  0, -1.226,  0,  9,    NaN
1995-10-13, 13:03, 34985.54, 1995.782,  2,  0,  356.54,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.755,  1,  0, -1.199,  0,  9,    NaN
1995-10-20, 10:58, 34992.46, 1995.801,  2,  4,  373.24,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
1995-10-27, 11:53, 34999.50, 1995.821,  2,  0,  359.84,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.875,  1,  0, -1.177,  0,  9,    NaN
1995-11-03, 13:55, 35006.58, 1995.840,  2,  0,  360.80,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.953,  1,  0, -1.320,  0,  9,    NaN
1995-11-10, 13:09, 35013.55, 1995.859,  2,  0,  363.10,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.035,  1,  0, -1.310,  0,  9,    NaN
1995-11-17, 13:16, 35020.55, 1995.878,  2,  0,  362.77,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.043,  1,  0, -1.276,  0,  9,    NaN
1995-11-24, 13:26, 35027.56, 1995.897,  2,  0,  362.31,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.053,  1,  0, -0.945,  0,  9,    NaN
1995-11-30, 12:29, 35033.52, 1995.914,  2,  0,  363.25,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.079,  1,  0, -0.973,  0,  9,    NaN
1995-12-08, 13:24, 35041.56, 1995.936,  2,  0,  365.64,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.213,  1,  0, -1.258,  0,  9,    NaN
1995-12-15, 13:26, 35048.56, 1995.955,  2,  0,  365.65,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.218,  1,  0, -1.035,  0,  9,    NaN
1995-12-22, 12:04, 35055.50, 1995.974,  2,  0,  367.25,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.310,  1,  0, -0.970,  0,  9,    NaN
1995-12-29, 15:09, 35062.63, 1995.994,  2,  0,  364.84,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.162,  1,  0, -0.785,  0,  9,    NaN
1996-01-05, 15:40, 35069.65, 1996.013,  2,  0,  368.71,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
1996-01-12, 16:18, 35076.68, 1996.032,  2,  0,  367.06,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.255,  1,  0, -0.801,  0,  9,    NaN
1996-01-19, 15:18, 35083.64, 1996.051,  2,  0,  366.07,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.216,  1,  0, -0.682,  0,  9,    NaN
1996-01-26, 12:33, 35090.52, 1996.070,  2,  0,  365.89,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.204,  1,  0, -0.507,  0,  9,    NaN
1996-02-02, 13:30, 35097.56, 1996.089,  2,  0,  366.32,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.224,  1,  0, -0.624,  0,  9,    NaN
